,name,steam_id,developers,reviews,positives,is_free,units_sold,prices_eu,final_revenue,genre
1160900,Antarctic Girl 南極娘,1160900,Antarctic aliens,2,1,False,60,0.79,47.400000000000006,"Adventure, Indie"
452230,Spellstone,452230,Synapse Games,2,2,True,60,,,"Adventure, Free to Play, RPG, Strategy"
1150610,City Gangs San Andreas,1150610,Polantronic,2,2,False,60,1.59,95.4,"Action, Adventure, Casual, Indie, Simulation"
456150,SpaceSys,456150,"3DEA,SpaceSys Inc.",2,0,False,60,10.99,659.4,"Utilities, Early Access"
482390,The Night Cafe: A VR Tribute to Vincent Van Gogh,482390,Borrowed Light Studios,2,2,True,60,,,"Casual, Indie"
1158430,Jane Westlake Adventures - The Mystery Train,1158430,exosyphen studios,2,0,False,60,2.39,143.4,"Action, Adventure, Indie"
455290,Dashing Dinos,455290,Lost Mountain,2,2,False,60,9.99,599.4,"Action, Casual, Indie"
1149930,Tale's Casino Escape,1149930,Thales Caus,2,2,True,60,,,"Action, Adventure, Indie, RPG, Strategy"
454670,Piggy Princess,454670,DreamsSoftGames,2,2,False,60,2.99,179.4,"Action, Casual, Indie"
1150160,KobberParty - Castle Explorer,1150160,MightyCodeDragon,2,1,False,60,3.99,239.4,"Casual, Indie, Massively Multiplayer"
454700,Shiny Gauntlet,454700,Spritewrench,2,0,False,60,0.99,59.4,"Action, Adventure, Indie, RPG"
485230,HALP!,485230,Fun Bits,2,1,True,60,,,"Casual, Indie"
1158840,记忆重现/Rememory,1158840,深圳市百恩互动娱乐有限公司,2,2,False,60,3.99,239.4,"Adventure, Casual, Indie, RPG"
1158830,1001 Jigsaw Castles And Palaces,1158830,Creobit,2,2,False,60,3.99,239.4,Casual
485800,Runeous: Part One,485800,Novel Tea Games,2,1,True,60,,,"Casual, Indie, Simulation"
454780,Atriage,454780,Batu Games LLC,2,2,False,60,9.99,599.4,"Indie, Strategy"
1154160,CRYPTIC,1154160,Shoho Games,2,2,False,60,2.39,143.4,Indie
1166510,Nanoworld,1166510,Kedexa,2,0,False,60,8.19,491.4,"Action, Adventure, Casual, Indie"
1152830,BounceBall3D,1152830,Elphie,2,2,False,60,0.79,47.400000000000006,Casual
434970,That Dam Level redux,434970,noiarc,2,1,False,60,8.29,497.4,"Action, Indie"
505290,Super Rock Blasters!,505290,QuadraTron Games,2,2,False,60,2.39,143.4,"Action, Indie"
434140,New Outbreak,434140,"0Bennyman,srslyCASUAL",2,1,False,60,9.99,599.4,"Violent, Gore, Action, Adventure, Indie, Early Access"
499540,Wake Up,499540,Black Cell OG,2,1,True,60,,,"Adventure, Indie"
1178330,名媛女友-Girlfriend invites,1178330,Flyboy,2,2,False,60,,,"Action, Adventure, Casual, Indie, Simulation, Strategy"
498370,Basketball Court VR,498370,Chun Y.,2,0,False,60,0.99,59.4,"Casual, Indie, Sports"
1163950,A Dragon's Tale VR,1163950,Spillage Games,2,1,False,60,1.59,95.4,"Action, Adventure, Casual, Indie, Simulation"
432480,Grenade Madness,432480,Touch Orchestra,2,1,False,60,9.99,599.4,"Action, Indie, Early Access"
500090,WyVRn: Dragon Flight VR,500090,Studio Asterism,2,2,False,60,6.59,395.4,"Action, Indie"
504630,Broomball VR,504630,"Rushil Reddy,Priyam Parikh,Ken Watanabe",2,1,True,60,,,Adventure
1163980,Crazy Shopping,1163980,"Qmax Inc.,ROUTE3 GAMES",2,2,False,60,4.99,299.40000000000003,"Action, Casual"
466080,Surface: The Pantheon Collector's Edition,466080,Elephant Games,2,2,False,60,9.99,599.4,"Adventure, Casual"
500180,Epic Flail,500180,Noxus Limited,2,2,False,60,3.99,239.4,"Action, Adventure, Casual, Indie, RPG"
1163990,Starexcess,1163990,Super16bits,2,1,False,60,12.49,749.4,Indie
1164990,Skin Witch,1164990,Blackwood Specter,2,0,False,60,3.29,197.4,"Action, Adventure, Indie"
495600,Asteroid Fight,495600,Katta Games,2,2,True,60,,,"Action, Casual, Indie, Strategy"
500920,House of Alice,500920,Cuddles and Snowflake,2,1,False,60,9.99,599.4,"Adventure, Casual, Indie, Strategy, Early Access"
705240,Boom Box Blue!,705240,VaragtP,2,1,False,60,0.99,59.4,"Action, Casual, Indie"
438770,Street Posse Showdown,438770,LS Ensemble,2,0,False,60,19.99,1199.3999999999999,"Indie, RPG, Strategy, Early Access"
495550,Baskhead,495550,VRLINES,2,2,False,60,4.99,299.40000000000003,"Action, Casual, Sports"
436950,Mosaic Maze,436950,Raw Lion Workshop,2,1,False,60,4.99,299.40000000000003,Indie
1166250,Mahjong Gold,1166250,Creobit,2,0,False,60,3.99,239.4,Casual
498360,Puzzle Nebula,498360,Multiverse Games,2,2,False,60,2.99,179.4,"Casual, Indie"
437340,Toys of War,437340,2Bit Studios,2,2,False,60,8.19,491.4,"Action, Indie"
434300,Wormhole City,434300,Zenrok Studios,2,2,True,60,,,"Action, Adventure, Indie"
503700,Fall of Freya (Alpha 1),503700,GOTY LLC,2,0,False,60,19.99,1199.3999999999999,"Action, Adventure, Casual, Indie, RPG, Strategy, Early Access"
444990,Ad Exitum,444990,Since Idea Games,2,0,False,60,4.99,299.40000000000003,"Action, Indie"
496440,The Challenge,496440,Atum Software,2,1,False,60,8.99,539.4,"Adventure, Indie, Early Access"
436340,Kiya,436340,Emblematic Group,2,2,True,60,,,"Free to Play, Indie, Simulation"
444950,Let's Eat! Seaside Cafe,444950,Inu to Neko,2,1,False,60,9.99,599.4,"Adventure, Simulation"
445550,Watson's Watch,445550,Retro Warp Gaming,2,2,False,60,6.59,395.4,"Casual, Indie, RPG, Early Access"
435780,VIOLET: Space Mission,435780,Killer Lobster,2,0,False,60,4.99,299.40000000000003,"Action, Indie, Simulation"
445050,Paintey,445050,Brian Lindenhof,2,1,False,60,9.99,599.4,"Indie, Simulation, Early Access"
494120,RX squad,494120,YFYX games,2,1,False,60,1.99,119.4,"Action, Adventure, Casual, Indie"
1168050,Fairytale Mosaics Beauty and Beast,1168050,Creobit,2,2,False,60,3.99,239.4,Casual
429250,Beyond Dimensions,429250,Cool Frogs Studio,2,2,False,60,3.99,239.4,"Action, Adventure, Indie"
1162950,>Connect,1162950,SheeyeDev,2,0,False,60,4.99,299.40000000000003,"Action, Simulation"
1162920,Time of the Moon,1162920,Dawnfox,2,2,False,60,8.19,491.4,"Adventure, Indie, RPG"
496590,Crystal Cosmos,496590,Sea Beast Productions,2,1,False,60,4.99,299.40000000000003,"Action, Adventure, Casual, Indie"
429160,Cyborg Rage,429160,Ragiva Games,2,0,True,60,,,"Action, Indie"
430280,Nature Defenders,430280,Nordic Mist Games,2,0,False,60,3.99,239.4,"Casual, Indie, Strategy"
1167380,Neither Day nor Night,1167380,Carnotaurus Team,2,1,False,60,10.79,647.4,"Action, Adventure, Indie"
1165740,Match Solitaire,1165740,David Taylor,2,2,False,60,4.99,299.40000000000003,"Casual, Indie"
442760,Endless Burst,442760,Neon Squid Games,2,0,False,60,3.99,239.4,"Action, Indie"
500760,Kuraburo Kai,500760,syuuyuusya,2,1,False,60,4.99,299.40000000000003,"Action, Casual, Indie"
437090,Wobbly Jungle,437090,Sourena Game Studio,2,1,False,60,1.99,119.4,Indie
496940,Second Death,496940,Evan Wagstaff,2,2,False,60,2.99,179.4,"Adventure, Indie, RPG"
458820,"States, Firms, & Households",458820,DMD 'Ware,2,0,False,60,27.99,1679.3999999999999,"Indie, Simulation, Strategy"
458230,Infinite Shooter,458230,Minion Productions Inc.,2,1,False,60,1.99,119.4,"Action, Indie"
477910,Wanderer of Teandria,477910,Silentplaygames,2,2,False,60,3.99,239.4,"Action, Adventure, Indie"
1157080,Three Of a Fish,1157080,George,2,1,False,60,,,"Casual, Indie, Simulation"
1156910,Galactic Management,1156910,Corkscrew Developments,2,0,False,60,16.79,1007.4,"Casual, Indie, Simulation, Strategy, Early Access"
458110,VReakout,458110,Animate Objects,2,1,False,60,7.99,479.40000000000003,"Action, Casual, Indie"
458180,POSTZ: ZOMBIES VR,458180,Sea Lion Games,2,2,False,60,3.99,239.4,"Action, Adventure, Casual, Indie"
457650,Stonehenge VR SANDBOX,457650,VoyagerVR,2,1,False,60,14.99,899.4,Casual
478020,Old School 8-in-1 bundle,478020,"Zoom2Games,Melesta,Alawar Southpoint",2,2,False,60,7.99,479.40000000000003,Casual
1158150,Viking Brothers 6,1158150,Yustas Game Studio,2,2,False,60,5.69,341.40000000000003,"Adventure, Casual, Indie"
461600,Zipple World 2: The Sweet Chaos,461600,Alternative Dreams Studios,2,1,False,60,4.99,299.40000000000003,"Action, Casual, Indie"
479200,Champions of Odin,479200,Hybris Studios,2,1,False,60,12.49,749.4,"Action, Adventure, Indie, RPG, Early Access"
461580,Galaxy Cannon Rider,461580,Coolegion Studios,2,1,False,60,9.99,599.4,"Action, Casual, Indie"
1155490,Dual Blade ~ Battle of The Female Ninja ~,1155490,BEIO WOLF LTD.,2,0,False,60,2.39,143.4,"Action, Casual"
1153730,SteamCity Chronicles - Rise Of The Rose,1153730,FeelThere,2,0,False,60,10.79,647.4,"Action, Casual, Indie, Strategy"
1153990,Hacker Evolution - 2019 HD remaster,1153990,exosyphen studios,2,1,False,60,2.39,143.4,"Action, Indie, Simulation"
466040,Pet Store Panic,466040,"Ludometrics, Ltd.",2,2,False,60,6.99,419.40000000000003,"Casual, Strategy"
466900,Hide & Spook: The Haunted Alchemist,466900,Murray Lorden,2,2,True,60,,,Action
1154490,Grid Creeps,1154490,Dustin Bledsoe,2,2,False,60,3.29,197.4,"Casual, Indie, Strategy, Early Access"
1153330,Puzzle Patrol,1153330,Iterative Interactive,2,2,False,60,3.99,239.4,"Casual, Indie"
458200,Rumpus,458200,Luke Iannini,2,1,False,60,14.99,899.4,"Animation & Modeling, Audio Production, Design & Illustration, Education, Early Access"
1150810,Slime Slam,1150810,Tyler M Richardson,2,2,False,60,3.29,197.4,"Action, Casual"
1167530,Ailment,1167530,Ivan Panasenko,2,2,False,60,4.99,299.40000000000003,"Action, Adventure, Indie"
477140,SparkDimension,477140,Asixa,2,1,False,60,9.99,599.4,"Adventure, Indie, Early Access"
430170,Babel: Choice,430170,Sogoal,2,0,False,60,9.99,599.4,"Action, Indie"
706010,The Unseen,706010,Dynasty Interactive Ltd,2,0,False,60,9.99,599.4,"Action, Casual, Indie, RPG, Strategy, Early Access"
431740,Chowderchu,431740,Ryan Jensen,2,1,False,60,2.39,143.4,"Action, Adventure, Indie"
466580,GOD's DEATH,466580,Marco Tancredi,2,1,False,60,3.99,239.4,"Indie, RPG"
446510,Armed and Gelatinous,446510,Three Flip Studios,2,2,False,60,,,"Action, Casual, Indie, Sports, Early Access"
1151940,Super Minesweeper attACK,1151940,Triadne,2,2,False,60,0.79,47.400000000000006,"Casual, Indie"
1156200,VirtuaLiron - Immersive YOGA practice,1156200,Oshri,2,0,False,60,3.29,197.4,"Casual, Indie, Sports"
461820,Legionwood 1: Tale of the Two Swords,461820,Dark Gaia Studios,2,1,True,60,,,"Casual, Free to Play, RPG"
1156030,Spectating Simulator The Racing,1156030,Sensei Games,2,0,False,60,0.79,47.400000000000006,Simulation
461830,Adventure Apes and the Mayan Mystery,461830,ScaryPotato,2,2,False,60,2.99,179.4,"Adventure, Indie"
461180,SurrealVR,461180,Surreal Games,2,2,True,60,,,"Adventure, Casual, Free to Play, Indie, Massively Multiplayer, Simulation"
1151500,fight wisdom,1151500,pengjianNiu,2,2,False,60,2.39,143.4,"Action, Casual, Indie"
1156900,Output Pasture,1156900,DuskDogStudio,2,1,False,60,7.39,443.4,"Casual, Indie, Strategy"
1156780,Teragard,1156780,Michael Squirrel,2,2,False,60,6.59,395.4,"Adventure, Indie, RPG"
460510,One Dark Night,460510,Emblematic Group,2,1,True,60,,,"Free to Play, Indie, Simulation"
1156650,Hero Of The Forest,1156650,MediocreArc,2,1,False,60,3.99,239.4,"Action, Adventure, Casual, Indie, RPG"
1151620,磨难之间 SUFFERING: Reincarnation of Sins,1151620,噬零工作室,2,1,False,60,11.59,695.4,"Indie, RPG, Strategy, Early Access"
476370,MAGATAMA Earrings,476370,TinyAssociatesBand,2,1,False,60,6.99,419.40000000000003,"Casual, Indie, RPG"
459730,A World With No Colour,459730,Poisson Rouge Interactica,2,2,False,60,3.99,239.4,"Action, Casual, Indie"
1123190,育种村,1123190,Miel,2,2,False,60,9.99,599.4,"Adventure, Casual"
1148290,Thy Kingdom Crumble,1148290,Julian Edison,2,2,False,60,3.99,239.4,"Action, Indie"
1191440,Forgotten Ways,1191440,IllSeeYou,2,1,False,60,1.59,95.4,"Casual, Indie, Simulation"
1117990,Wizards of Brandel,1117990,Exe Create Inc.,2,2,False,60,12.99,779.4,"Adventure, RPG, Simulation, Strategy"
1198080,Westminster Darkly,1198080,Studio Incorrect,2,1,False,60,3.29,197.4,"Indie, RPG, Strategy"
1115570,Forest Mage,1115570,JoJo,2,1,False,60,0.79,47.400000000000006,"Action, Adventure, Indie"
1115620,Super Pig,1115620,RewindApp,2,2,False,60,0.79,47.400000000000006,"Casual, Indie, Early Access"
1115630,Magnetic Daydream,1115630,velkomin,2,2,False,60,1.59,95.4,"Adventure, Indie"
1145830,Clarevoyance,1145830,Fring Frang Games,2,2,False,60,10.79,647.4,Adventure
1145180,uznali ? soglasnbI ?,1145180,lastgame,2,1,False,60,0.79,47.400000000000006,"Casual, Indie"
1117760,Deadly Step,1117760,"R.I.P Games,Total Craft Games",2,2,False,60,8.19,491.4,"Adventure, Indie"
1198440,The Burning Descent,1198440,RyseUp Studios,2,2,False,60,24.99,1499.3999999999999,"Action, Indie"
1116670,Simple Railroad,1116670,Turnip games,2,2,False,60,1.59,95.4,"Indie, Simulation, Strategy"
1145430,Agross,1145430,cBlck,2,1,False,60,0.79,47.400000000000006,"Casual, Indie, Simulation"
1126300,DragonClash,1126300,"Warspider Entertainment, LLC",2,1,False,60,12.49,749.4,"Casual, Indie, Strategy"
424830,Bell Ringer,424830,Night Node Software,2,1,False,60,6.99,419.40000000000003,"Action, Indie"
1172290,ControlRoom,1172290,Persp3ctive,2,1,False,60,16.79,1007.4,"Audio Production, Early Access"
1144690,Project SolarBot,1144690,Inferno,2,2,False,60,4.99,299.40000000000003,"Action, Adventure, Casual, Indie"
1144270,救赎抉择Resurrection,1144270,Just For Fun,2,2,False,60,3.99,239.4,"Action, Adventure, Indie, RPG, Early Access"
1145590,Kastle Krush,1145590,Neiroanalitika,2,0,False,60,4.99,299.40000000000003,"Massively Multiplayer, Strategy"
1116100,BEETLES,1116100,SEKTOR GAMES,2,2,False,60,1.59,95.4,"Action, Adventure, Indie, Simulation, Strategy, Early Access"
1145520,Wall Force,1145520,Miha Prezelj,2,2,True,60,,,"Action, Casual, Indie"
423720,Color Chaos,423720,Daniel Riley,2,1,False,60,0.99,59.4,"Action, Casual, Indie"
1146890,MMX,1146890,Dnovel,2,2,False,60,13.99,839.4,"Action, Adventure, Indie"
1169770,Swordrite,1169770,WolflandGames,2,1,False,60,3.29,197.4,"Action, Adventure, Indie"
1145680,Pew-Pew Rocket,1145680,StarSystemStudios,2,2,False,60,1.59,95.4,"Action, Casual"
1119970,Elf Manor,1119970,巫师工作室,2,1,False,60,12.49,749.4,"Adventure, Indie, Simulation, Strategy, Early Access"
1193520,Space Climber,1193520,Ferulox Studios,2,1,False,60,3.29,197.4,"Action, Adventure, Indie"
1134470,Sleep Paralysis : mystery of the mountain village,1134470,Ardiansa Reza,2,2,False,60,1.59,95.4,"Adventure, Indie, Simulation, Early Access"
1134500,Follow the White Rabbit VR (화이트래빗),1134500,Dexter Studios,2,0,False,60,8.19,491.4,"Adventure, Casual, Indie"
1134040,Labyrinths of the World: Fool's Gold Collector's Edition,1134040,Domini Games,2,1,False,60,8.19,491.4,"Adventure, Casual"
1126950,Extreme Tactical Executioners,1126950,Baby Rage,2,2,False,60,16.79,1007.4,"Action, Indie, Strategy, Early Access"
1134120,Brutal Sports - Football,1134120,Teque,2,2,False,60,3.99,239.4,"Action, Sports"
1126880,Pixel Puzzles 4k: Japan,1126880,The Digital Puzzle Company,2,2,False,60,8.19,491.4,"Casual, Indie, Simulation, Sports, Strategy"
1126860,Nauseous Pines,1126860,"Rail Slave Games,Jenny(18/f)",2,2,False,60,3.99,239.4,"Adventure, Indie, Simulation, Strategy"
1181750,THE VR CANYON,1181750,Wild Monkeygames,2,1,False,60,7.39,443.4,"Adventure, Casual, Indie, Simulation, Sports"
1133970,Battle Dome Redux,1133970,Bad Bird Studios,2,2,False,60,8.19,491.4,Action
1187830,Incredible Dracula: Witches' Curse,1187830,Platinum Games,2,2,False,60,5.69,341.40000000000003,"Adventure, Casual, Indie"
1133520,ICONIC,1133520,Cody Rauh,2,2,False,60,2.39,143.4,"Action, Adventure, Casual, Indie, Early Access"
1127350,Mazes and Mages 2,1127350,Juan Jose Garrido Gomez,2,1,True,60,,,"Indie, Strategy"
1187030,星礼研究所 | Sighchology Research Lab,1187030,Kalaicoconut Studio,2,0,False,60,2.39,143.4,"Casual, Indie, RPG, Simulation, Strategy"
1132840,RhythmSnake,1132840,BolotoGames,2,0,False,60,1.59,95.4,Indie
1187110,INVESTMENT HERO,1187110,SexyPolygonGames,2,1,False,60,6.99,419.40000000000003,Strategy
1187190,The Knight of the Crimson Tower,1187190,Ikuku,2,2,False,60,4.99,299.40000000000003,"Casual, Indie"
1127180,Robot Vacuum Simulator X,1127180,Sebastian Røed Mangseth,2,1,False,60,4.95,297.0,"Indie, Simulation"
1186570,Die Fantastischen VR - Fantaventura,1186570,"gebrueder beetz filmproduktion,High Road Stories",2,2,False,60,3.99,239.4,Indie
1173700,Kontrol Flow,1173700,Tyler Stansfield Jaggers,2,1,False,60,5.69,341.40000000000003,"Casual, Indie, Simulation"
1116910,人间之屑-艺术之名（I'm the dirt-for art）,1116910,一般通行社畜,2,1,False,60,5.69,341.40000000000003,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy"
1116200,Greetings From Krampus,1116200,Off Leash Entertainment,2,2,False,60,3.99,239.4,"Casual, Indie, Early Access"
1170110,Puzzle Game: Lee inside TV,1170110,Kyrios Game Studio,2,2,False,60,1.59,95.4,"Adventure, Casual, Indie"
428940,CONTASION 2,428940,Alex Woodcock,2,0,False,60,6.99,419.40000000000003,"Action, Indie, Massively Multiplayer"
1168850,Trix and the Horny Tower,1168850,Hentai Room,2,1,False,60,8.99,539.4,RPG
1144520,Air,1144520,Calepin Studio,2,0,False,60,4.99,299.40000000000003,"Action, Adventure, Casual, Indie"
428240,Hauntsters,428240,Shark Tree Studios,2,2,False,60,4.99,299.40000000000003,"Action, Indie"
1144350,Hunger Tower,1144350,FunmenGames,2,1,False,60,0.79,47.400000000000006,"Action, Adventure, Casual, Indie, RPG, Strategy, Early Access"
1113650,Jaxon The Thief,1113650,Anamik Majumdar,2,0,False,60,1.59,95.4,"Adventure, Casual, Indie"
1195570,Dark Invasion VR,1195570,Vadim Silver,2,2,False,60,8.19,491.4,"Action, Adventure, Indie, RPG, Simulation, Early Access"
1118730,Super Lee World,1118730,Kyrios Game Studio,2,0,True,60,,,"Adventure, Casual, Indie"
1119110,The Creature,1119110,tylobix,2,1,False,60,1.59,95.4,"Action, Adventure, Casual, Indie, Strategy"
1119740,The Tower 2,1119740,Headroom.one,2,2,False,60,8.19,491.4,Action
1195620,Ocean Drive Challenge Remastered,1195620,Hyo Software,2,2,False,60,4.99,299.40000000000003,"Indie, Racing"
1196190,KUMO The Little Robot,1196190,YukiOstudio,2,1,False,60,0.79,47.400000000000006,"Action, Adventure, Indie"
1168360,Detective Solitaire Inspector Magic,1168360,Somer Games,2,2,False,60,3.99,239.4,Casual
1113740,EasySave Backup,1113740,Giovanni Solinas,2,1,False,60,4.99,299.40000000000003,Utilities
425990,Space Junk Patrol,425990,Anthracite Games,2,2,False,60,5.99,359.40000000000003,"Action, Indie"
1119630,DarkFairyTales SleepingBeauty,1119630,LeonWaan Games,2,1,False,60,0.79,47.400000000000006,"Casual, Indie, RPG, Simulation"
1117980,Asdivine Kamura,1117980,Exe Create Inc.,2,2,False,60,14.99,899.4,"Adventure, Casual, RPG, Simulation"
425870,Gyrodisc Super League,425870,Valiant Interactive,2,0,False,60,12.99,779.4,"Action, Indie, Sports, Early Access"
1194670,Fairyfail,1194670,"Teraknights,Gentleforge",2,2,False,60,17.99,1079.3999999999999,"Action, Casual, Indie"
1138150,Fiery catacombs,1138150,Metamorpho_SG,2,0,False,60,2.39,143.4,"Adventure, Casual, Indie"
1195140,URG,1195140,Jani Penttinen,2,2,False,60,16.79,1007.4,"Action, Casual"
1195550,Gamedev simulator,1195550,High and Wide,2,0,False,60,1.59,95.4,"Indie, Simulation"
1117340,Gods of Havoc: Into the Void,1117340,Mykel Flynn,2,2,False,60,6.59,395.4,"Casual, Indie, Simulation, Strategy"
1114110,Nightmare Game (噩梦游戏),1114110,两拳漫画,2,0,False,60,0.79,47.400000000000006,"Adventure, Casual, Indie, RPG"
1197060,FUNGI,1197060,Nonline Studios,2,2,True,60,,,"Massively Multiplayer, Strategy"
1147020,Quest for Conquest,1147020,Pixel Pinecone,2,1,False,60,4.99,299.40000000000003,"Adventure, Casual, Indie"
1150480,Micro Car Crash Online Le Go!,1150480,Smartmove,2,2,False,60,3.99,239.4,"Action, Indie, Massively Multiplayer, Racing, Simulation"
1144290,Lucid Nina,1144290,slimelvl2,2,2,False,60,2.39,143.4,"Adventure, Indie, RPG"
1147220,Grim Tales: Guest From The Future Collector's Edition,1147220,Elephant Games,2,2,False,60,8.19,491.4,"Adventure, Casual"
1197710,Golden Rails: Tales of the Wild West,1197710,Yustas Game Studio,2,2,False,60,5.69,341.40000000000003,"Adventure, Casual, Indie"
1117330,Bouncy Bob: Episode 2,1117330,MadGamesmith,2,0,False,60,3.99,239.4,"Action, Casual, Indie"
1117220,WizardCraft Colonies,1117220,David Mccue,2,1,False,60,9.99,599.4,"Indie, RPG, Simulation, Strategy"
1146810,Phantom Astronaut Lucid VR,1146810,Phantom Astronaut,2,1,False,60,6.59,395.4,"Casual, Indie, Simulation"
1115840,Dungeons Again,1115840,Team Lambda,2,0,False,60,0.79,47.400000000000006,"Adventure, Indie"
1115970,Victim Cache the RPG - An 80s JRPG Parody,1115970,Victim Cache,2,1,False,60,8.19,491.4,"Indie, RPG"
1169510,Game Breaker,1169510,Game Breaker,2,1,False,60,3.99,239.4,"Adventure, Indie"
